avg_area_income,avg_area_house_age,avg_area_roomNb,avg_area_bedroomNb,area_population,house_price,house_address
67570,7.06,7,4,49055,1688279,"27060 Angela Pines
South Amber, IN 40642-8983"
69973,6.44,7,4,37815,1398310,"8056 Angie Plains Suite 840
Hallbury, AK 63242-2700"
73231,5.45,5,3,40788,1100094,"27298 Lauren Square
Jenniferchester, AZ 53597-7001"
80578,5.90,8,5,36463,1505561,"9947 Williams Mountains
West David, MT 44384"
64755,7.56,6,2,27143,1105991,"000 Todd Pines
Ashleyberg, KY 90207-1179"
55436,5.13,8,5,23503,789044,"791 Kelly Street
Stanleyton, NV 10317"
65511,4.34,5,2,45112,756320,"PSC 2733, Box 2603
APO AE 48198-5637"
82856,6.81,8,5,36954,1856783,"82519 Natalie Divide Suite 931
North Alfredside, AR 41817"
89338,3.98,7,3,41265,1222021,"15919 Anthony Center Suite 276
Cunninghamville, IA 87691-3881"
45990,6.79,7,3,41554,1043968,"237 Stephanie Corner
West Thomas, FL 46330"
76801,6.26,7,5,48482,1673294,"69955 Kenneth Garden
Brandonstad, GU 24710-6505"
61607,6.90,6,2,40496,1325861,"Unit 9785 Box 0790
DPO AP 60371-0797"
65428,6.53,8,5,33141,1236044,"89223 Walter Roads
New Michelle, NE 63488-7495"
56698,6.40,6,2,37973,1030760,"981 Gray Way Suite 788
Juliefurt, SC 97233"
92152,5.64,7,2,37068,1609582,"53516 Michael Greens
South Scottbury, MP 82773"
78556,5.90,6,3,29759,1292287,"6513 Terrell Camp Suite 520
South Tiffanytown, TX 35726"
72204,5.34,8,5,28943,1057698,"565 Lee Glens Suite 921
Austinland, MI 07393"
51742,7.69,4,2,32731,768153,"107 Archer Inlet
South Megan, ME 03090"
71082,7.61,7,4,31328,1513428,"967 Susan Union Apt. 653
Costastad, IA 98079-8428"
71329,6.62,7,4,28053,1429498,"510 Williams Inlet Apt. 674
New Timothymouth, TN 72339"
67150,6.44,8,3,39918,1376970,"16913 John Fall
New Lisa, NM 04867-0517"
59777,4.68,6,2,37837,614701,"73229 Andrew Trace
Alyssastad, WA 60269-5659"
62725,5.96,7,5,19751,780609,"812 Salazar Ford
Tylerhaven, MI 62448-7958"
65533,5.95,7,4,25002,856549,"PSC 4589, Box 3480
APO AA 84355-0532"
78294,5.97,7,2,47126,1656080,"3114 Garcia Centers
Bettyport, SD 06524-6877"
74371,6.72,7,4,33187,1249914,"784 Gray Gardens Suite 341
West Michael, WA 27160"
56664,6.92,6,2,28364,817460,"7022 Smith Cliffs Apt. 317
Moseschester, MI 12476-3003"
60059,6.37,6,4,33582,990893,"37513 Robert Courts
New Sarahfurt, PR 15188"
63757,5.81,8,4,27244,972080,"5098 Pittman Spring Apt. 987
Heathershire, CO 24944"
81027,6.28,8,4,24407,1349990,"USCGC Johnson
FPO AA 50443-5069"
83683,6.08,7,3,38400,1303542,"715 Jones Glens
New Melanieborough, DC 66078"
56104,4.73,4,3,41331,593766,"7291 Tammy Run
Farrellside, HI 31913-1175"
67454,4.83,8,4,49237,1243919,"206 Huang Junction Suite 611
West Samanthashire, NH 29756"
67631,8.30,6,2,24625,1395856,"3127 Melanie Neck Apt. 951
Davisbury, DE 43748"
52988,7.00,7,3,37791,1112314,"775 Leach Shore Apt. 133
West Donaldside, FL 03465-3770"
59550,6.61,6,2,14906,850010,"2196 Lowe Glen
Mitchellfurt, ME 99955-5825"
58833,5.82,8,5,30200,931788,"93907 Gross Mall Apt. 112
Randyport, ND 03786"
76717,5.44,6,4,34944,1011141,"39152 Henderson Lights Suite 980
New Michaelfort, MH 75123-0177"
73423,5.33,5,3,50998,1190442,"71055 Margaret Stravenue
Jesusshire, FM 69643-5179"
59128,5.89,6,2,45592,916140,"2497 Williams Meadows
Lake Meganton, OK 76795"
65615,5.34,8,7,39354,1222045,"55752 Erica Springs
South Deborahberg, AK 58067-2651"
68851,7.06,7,2,22122,1232156,"4756 Christopher Lane
Lake Lauraborough, MT 35794-4306"
43532,6.45,7,2,37389,652753,"12008 Lee Parkway Suite 046
Summerston, CT 95726-5540"
53764,7.34,8,5,32307,1219847,"34265 Coleman Flats
Rothfort, KY 38490"
68948,8.49,8,5,40079,2050988,"61907 Jeffrey Street Suite 887
Cummingsberg, IN 54323-4230"
70795,6.21,8,3,29887,1359053,"370 Huynh Turnpike
Troyfort, NH 25371"
72444,5.05,8,6,31191,1308773,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217"
82782,5.67,8,4,39588,1573999,"064 Eric Isle
West Carlos, MS 38813-0363"
67429,5.49,8,6,40897,1182981,"PSC 1211, Box 3865
APO AA 83963"
65841,5.59,6,2,48253,1029862,"92901 Ray Green Apt. 953
Ricehaven, FL 10526-1650"
72258,5.05,7,4,33543,1085943,"894 Kelley Forks Apt. 702
Port Joanne, AR 01028"
74244,6.26,8,4,40328,1713351,"PSC 6960, Box 0333
APO AA 78454-0482"
71759,6.17,7,2,42115,1297619,"PSC 0599, Box 0119
APO AP 10621"
67511,6.67,7,3,23163,1096053,"3419 Smith Orchard Suite 230
Port Jacob, DC 58275-0126"
71301,7.28,8,4,44870,1920528,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
55784,8.12,6,2,29304,1035171,"424 Crystal Landing Suite 616
Port Garystad, KS 50589-4622"
66841,6.71,7,6,32706,1218011,"628 Peterson Locks Suite 809
Meyermouth, KY 45309"
58098,7.36,6,3,43299,1106705,"USS Noble
FPO AA 64897-0998"
66252,5.24,6,3,33656,664979,"38431 Gomez Motorway
Patriciahaven, AS 32966"
73226,6.72,7,4,30464,1316129,"77306 Ann Plains
Toddchester, VT 06518-1374"
70139,6.32,7,4,33434,1398760,"PSC 2070, Box 5168
APO AA 16531-0242"
65042,6.20,6,4,14487,759800,"949 Joshua Route Suite 675
Luiston, AR 44078"
68167,5.98,7,2,13978,776906,"227 Willis Divide
Petersview, ID 30955"
61301,5.66,8,4,29409,971929,"791 Emily Key
North Alexandria, GU 40441-0920"
65176,6.58,7,3,29829,1180091,"5837 Aguilar Parks
Tanyashire, FM 11641"
79038,6.04,7,2,30038,1201786,"04705 Pacheco Fields
West Stephanie, SC 35286"
75986,6.44,7,5,50003,1591235,"2680 Jennifer Extensions Apt. 775
North Mike, AK 44839"
35963,3.44,8,3,24436,143027,"166 Terry Grove
South Michaelhaven, PR 18054"
65070,6.17,6,3,36778,1091143,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
60712,6.27,7,3,47783,1249174,"318 Erica Dam Apt. 542
East Kimberlyborough, GA 75984"
77456,7.19,8,3,45582,2002029,"9073 White Hills Apt. 440
Port Ericfort, DC 95391"
61370,6.53,7,4,20601,824541,"7756 Martin Row
East Kevinside, IL 31478-4239"
79863,6.70,6,3,35048,1511527,"622 Duncan Stream
West Timothyberg, AZ 17463-7935"
57981,6.15,8,6,25054,994258,"0379 Hale Path Suite 053
South Hailey, NC 34885-9166"
63601,7.40,6,2,53539,1345297,"636 Bryan Light Suite 972
Port Daniel, MT 80278-9913"
62114,5.00,8,6,29401,1166400,"3978 Jacob Expressway Suite 998
Port Philipchester, ID 93126-7393"
82811,7.09,7,4,39780,1820981,"55494 Robin Orchard
East Nicholas, MP 49146-3130"
69381,6.19,6,4,25328,1023965,"5119 Hess Circles
Gouldview, FM 26660"
69632,4.69,6,2,34642,889386,"USS Harris
FPO AP 57241-4816"
60378,3.99,7,4,29114,616738,"688 Hernandez Place Apt. 978
Marisaland, NJ 30710-3277"
82103,6.65,7,6,49015,1784261,"112 Bradley Knoll
North Tylerburgh, IA 39925"
49856,6.82,7,5,51529,1050541,"Unit 6923 Box 8144
DPO AP 20812"
68387,6.76,7,2,37895,1389224,"USNS Beard
FPO AA 45652-4890"
78289,6.40,8,5,29197,1423908,"USS Levy
FPO AP 10092-3601"
60762,4.77,8,3,46303,1069238,"35040 Mark Via
West Stacey, FL 16909"
58913,5.48,8,3,45564,1007856,"058 Megan Circles Suite 646
Joyceland, CA 71806-0166"
65580,4.63,7,3,48220,924346,"140 Whitney Alley
Mccartyside, AZ 49843"
77021,6.27,8,3,27855,1453312,"170 Erickson Keys Suite 106
North Cheryl, RI 98322-7567"
78277,4.39,5,4,21372,782656,"5534 Lang Circle Apt. 477
Port Brianshire, MT 26767"
71336,4.89,8,3,25377,803689,"711 Brown Streets
West Christinahaven, MA 80655"
77528,6.86,8,4,23977,1439876,"23394 Jacobson Rapid Apt. 025
Davischester, AR 89328"
68195,6.62,8,6,26922,1270870,"714 Snyder Ways Suite 823
Port Patriciaberg, PA 43026"
70834,4.30,7,5,53490,1347279,"48921 Jamie Radial
East Lorihaven, PA 07539-1028"
94670,6.93,8,4,39523,2186195,"401 Michael Drives Apt. 391
Port Lisa, TN 44690"
48524,7.40,7,2,41554,1082487,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981"
83403,7.01,9,3,26320,1700110,"USNV Myers
FPO AA 04299"
75219,7.25,7,3,37864,1623101,"16051 Jared Centers Apt. 104
Port Greg, AL 02346-6849"
68146,5.47,6,3,39188,943309,"0470 Marquez Forest Apt. 954
Gutierrezfort, ND 37099"
84914,4.76,7,2,46136,1409684,"53800 William Causeway Suite 602
Wallaceland, TX 92881-0851"
82337,6.55,6,3,37965,1326482,"1470 Angela Bridge
Taylorton, DE 05823-8649"
51962,5.51,7,3,17403,404644,"613 Walls Motorway Apt. 209
Allenshire, SD 47296"
57169,5.96,6,4,47967,1176655,"14455 Jackson Point Apt. 513
Davisside, ND 07029-4712"
57925,3.21,7,2,43868,633876,"1383 Cathy Common
North Tinaborough, RI 63027"
77906,5.04,8,6,29283,1390251,"PSC 8265, Box 9914
APO AP 20327"
62715,4.86,5,3,41999,861138,"485 Whitney Shoals
New Nancy, NJ 50907-1426"
64901,4.46,7,3,47452,1151233,"1158 Beth Hills Suite 739
Kellybury, TN 88438-6320"
51157,5.59,7,2,25753,686645,"23708 Klein Stream Suite 762
Saratown, AR 52517-8911"
63767,6.95,7,6,33036,1261682,"19279 Nelson Road Apt. 815
Kennedymouth, FL 66666"
61461,6.68,7,6,40815,1327811,"0562 Kenneth Road
Port Joshua, FM 86787-9400"
61908,7.02,6,3,43829,1339096,"7521 Gregory Meadows
East Johntown, CO 93230-5255"
72805,4.67,7,6,30875,987356,"USNV Cantrell
FPO AP 40438"
66205,5.59,9,5,36185,1384478,"23596 Hamilton Avenue Suite 837
Matthewmouth, MS 95493-2590"
74548,6.35,5,3,40444,1168919,"USNV Stanley
FPO AP 27028-3977"
76454,6.22,6,4,51498,1522100,"493 Murphy Corner
Michelleport, NV 33967-4123"
79355,6.19,5,3,31569,1260375,"Unit 1144 Box 0152
DPO AE 59378"
70064,5.36,5,3,28122,857762,"Unit 3834 Box 7401
DPO AA 64737-4858"
74560,5.17,7,2,29892,1126450,"969 Phillips Club
New Diana, MT 40096"
82322,5.91,7,2,48616,1574085,"537 Gonzalez Plaza
Mccarthyland, ME 81042"
43527,6.12,6,3,39760,469263,"5684 White Brooks
Port Josephtown, AR 95549"
71770,6.07,7,4,28173,1114169,"96301 Allison Falls Suite 515
New Courtney, GU 66573-9604"
89057,3.41,7,6,60658,1792369,"Unit 0303 Box 1245
DPO AP 90327"
66418,5.74,8,3,45320,1383842,"7082 Mosley Crest Apt. 431
East Walterfort, MI 80069"
44440,5.60,8,5,37935,691318,"47971 Larry Ville Suite 410
Tylershire, NC 68512"
69343,5.92,9,5,30114,1245070,"173 Richard Well
Rachelbury, OK 77886-1242"
95998,6.69,7,3,47129,2220799,"86892 Webb Trafficway Suite 809
Angelachester, UT 84457-8708"
62616,4.84,7,2,31010,854815,"547 Howard Alley Suite 447
Nicoleville, ND 59356"
76394,7.31,9,3,46362,2092348,"581 Derek Coves
Josephburgh, PW 37956-4189"
55840,4.95,8,3,30795,781213,"Unit 7278 Box 9019
DPO AE 72927"
69882,5.65,6,4,19545,726884,"074 Davidson Row
Lake Davidbury, WV 44303-5567"
87099,6.76,6,3,44582,1640990,"50864 Chang Manors Apt. 505
Kimshire, KY 55244-2271"
67717,6.43,8,5,40562,1535782,"3914 Gina Turnpike
East Valerie, GA 59492"
69625,6.57,7,4,57644,1737759,"283 Mcdonald Keys
Colemanmouth, WI 15244-6859"
78707,5.92,8,4,36415,1550702,"120 Peterson Place Apt. 673
West Aaron, OH 93623"
61322,5.46,10,5,29889,1348873,"43045 Felicia Ports
Crossbury, VA 62660"
62710,5.73,7,3,34182,955446,"10208 Kimberly Flats
New Jasonchester, TX 11608"
66301,6.67,8,6,38502,1467911,"27274 Gordon Street
West Loriland, NC 74388"
75127,8.01,8,5,36544,1742939,"383 Joseph Road
Natashahaven, FM 16085"
68252,8.34,7,6,38203,1795631,"42685 Donna Prairie
Andersonbury, OK 38121-2420"
85175,7.75,7,3,3285,1305972,"792 Angela Forks
South Tylerfort, WI 00472-1022"
62382,6.78,10,6,31391,1433542,"0405 Miranda Bridge
Roseburgh, MP 42100"
69099,5.60,5,3,37540,921397,"136 Linda Manor
West James, MI 99577"
73247,4.94,8,4,47332,1405400,"046 Emma Brooks Suite 819
Lake Christine, OH 38576-3876"
59902,5.69,8,6,30211,1088549,"343 Samuel Pass Suite 476
Kimberlyberg, ME 70939"
55038,4.47,9,5,27701,738031,"USNS Greene
FPO AA 65033-4012"
69505,7.35,11,5,48112,2235295,"0665 Dawn Overpass
East Sarabury, CA 82390"
67965,7.03,6,3,52831,1564253,"8911 Ashley Mount
South Brian, TX 93120-1212"
71112,5.61,7,4,24134,1309937,"818 Huffman Manor
Bradleyberg, VA 36874-2726"
76759,7.98,8,5,23752,1660770,"97953 Martinez Tunnel Apt. 675
Williamstown, IA 03085-1191"
82988,6.10,8,5,31143,1485418,"48349 Garcia Cove Suite 251
Port Jessica, NV 82266-4694"
71107,5.46,6,4,25862,886125,"65540 Deborah Lakes Suite 696
South Williamburgh, MS 36354"
75516,6.19,6,4,35521,1411024,"858 Melanie Ridge
Port Elizabethland, WV 46546-6515"
60805,4.17,7,3,31186,671344,"29430 Garza Mall
Smallmouth, LA 27750-6274"
61865,5.89,6,2,41492,992585,"07367 Jason Square Apt. 543
Lake Jenniferburgh, DC 91157"
64242,5.33,7,6,27769,944590,"9425 Chad Ways Suite 792
North Melissa, MD 26354"
77697,6.14,7,4,40523,1399909,"3426 Tamara Circles Apt. 239
South Mauricefurt, DC 47214-8682"
63044,5.94,6,4,32725,865100,"392 Jonathan Divide
Donnaland, ND 01024-1699"
74102,6.21,7,4,43972,1394424,"PSC 9526, Box 2287
APO AE 35608"
62514,4.93,6,3,40892,813808,"119 Nichols Flats
New Robert, MS 49220"
63238,7.43,5,2,55850,1316180,"USNV Cunningham
FPO AA 38594-5290"
75951,5.44,7,3,31126,1212205,"100 Garcia Track Apt. 378
Schneidermouth, KY 87806"
66803,6.25,9,5,57970,1769485,"PSC 8784, Box 4657
APO AE 65551"
45347,5.52,7,4,31336,541954,"620 Fletcher Hollow Apt. 171
North Catherine, NC 45245"
67723,6.90,7,4,37870,1494101,"48910 Lyons Forge
West Dillonmouth, VA 62094"
58108,4.63,5,3,37642,856023,"USCGC Jones
FPO AP 12026"
60872,6.03,7,6,38111,1427843,"7535 Adams Square
New Leonside, DC 29202"
76087,5.04,8,5,27616,1228138,"17616 Nguyen Cove Apt. 639
Osbornetown, RI 61768"
73965,5.12,7,2,34441,1168628,"355 Black Villages Suite 934
Chadhaven, PR 31957-1566"
69931,6.10,5,2,52079,1389287,"26984 Kathryn Vista
Scottborough, AZ 97504-1679"
77316,4.13,6,2,51097,1243982,"46648 Gaines Plaza Apt. 852
Jordanmouth, WA 20962-7889"
76897,4.35,9,4,52734,1584440,"24523 Reed Passage
Watsonside, CA 24610"
76919,4.78,8,4,52946,1622837,"3780 Diana Parkway
Nicoletown, PR 80300"
64402,5.60,8,4,24966,1031147,"806 Matthew Locks Apt. 999
East Kurt, LA 14831-8346"
58411,7.89,6,4,31189,1098518,"995 Lisa Prairie Apt. 742
Carolinebury, KY 11086-9016"
53428,5.80,8,3,34539,909781,"479 Little Isle Suite 536
West Anthonystad, FL 30893"
73649,6.47,6,4,47992,1431517,"571 Fletcher Mountains Apt. 828
New Vincenttown, AZ 06781-5577"
93456,4.75,7,2,31136,1636996,"67689 Christopher Viaduct
Normanshire, PA 32369"
75843,5.77,7,4,61127,1658975,"85431 Berry Ports
New Ricky, VA 30468"
62021,5.95,8,5,35277,1168887,"76096 Sharp Branch Apt. 712
Christinahaven, MA 53631"
77064,6.68,8,3,43571,1720259,"207 Edwards Locks
Coreyshire, DC 57303-1553"
77785,4.25,6,2,43301,1129409,"21900 Jonathan Roads
Stephensonport, CO 55102"
61784,6.02,6,2,27726,778837,"674 Renee Rue
Angelaland, VI 02616-3040"
78827,5.86,6,4,32865,1276472,"USCGC Patrick
FPO AP 08538-2530"
64768,4.68,7,5,26415,839426,"63382 William Pike Apt. 544
West Jenniferborough, ND 25679-4569"
51457,6.01,7,3,42890,794076,"7068 Simmons Drives
Hendersonberg, DC 57978-7303"
66234,6.91,7,6,29548,1372550,"4855 Tamara Brooks
Wendyfurt, DE 65495"
72196,5.48,6,2,32256,1084539,"59229 Allen Viaduct Apt. 806
Lake Brandy, NV 30525-7585"
50927,4.51,6,4,33664,211018,"707 Richard Unions
Larsonstad, OR 98013-1254"
56087,7.12,8,3,33454,1186372,"48614 Martin Causeway Apt. 157
Alvaradofort, AK 75999-0775"
68985,5.75,8,6,16288,1140919,"062 Villa Spurs Apt. 442
Whitefurt, NC 88100-0382"
48856,7.72,8,5,49891,1471828,"584 Walker Harbor
Smithfort, NY 92619"
63500,4.40,6,3,38263,803260,"55294 Christopher Field
Forbeston, AK 68753-4955"
73218,5.43,7,4,34819,1124719,"4720 Lynch Ports
Edwardsmouth, CA 77989"
83638,6.43,6,2,25963,1396401,"75962 Kyle Dam
Robertside, CA 92136"
48879,6.16,8,3,30730,802274,"5220 Katherine Drives Suite 091
Haleyberg, VA 25994-8952"
77188,6.27,7,4,35107,1646663,"9218 Dixon Square
East Staceyshire, TX 34468"
72441,6.34,7,4,38368,1202621,"4912 Margaret Rapid
North Lindsay, AL 24424"
57813,4.31,8,5,46060,1066768,"347 Howard Mission
Mariashire, CA 60692-1256"
64811,6.19,7,3,40549,1153135,"Unit 7075 Box 5001
DPO AA 66418-2839"
86563,5.25,8,4,44920,1706111,"322 Todd Extensions
New Christineberg, MT 39027-6684"
86587,4.84,7,2,40282,1543913,"1550 Stout Harbors
Lake Ashleyhaven, AK 92441-4004"
49601,4.48,6,2,33837,302307,"4544 Timothy Coves
Barnetthaven, TX 93635-9944"
71921,6.73,8,6,26341,1134055,"5784 Cole Ridge
Nixonport, OH 64190"
68355,7.01,7,4,38950,1352757,"USCGC Brewer
FPO AE 97523-6665"
64350,6.76,7,3,69592,1772391,"48205 Bass Viaduct
North Victormouth, VA 26521-3726"
61481,4.82,7,3,39586,1014451,"20726 Victor Alley Apt. 746
West Alexisstad, KS 72242"
39294,5.93,6,4,43184,781137,"829 Bonnie Rue Suite 653
Yorkville, MP 35797-3131"
59079,6.04,6,4,34656,921238,"52556 Peter Roads Apt. 021
Josephton, GA 38105-4827"
57973,4.98,7,4,40093,790556,"9886 John Burg
Bentonville, RI 07315"
79690,5.92,7,3,38314,1420648,"USNV Rhodes
FPO AP 56575"
47018,5.29,7,4,23926,377619,"665 Ellis Meadows
Oliviatown, ND 83301-0274"
56252,5.48,6,4,44306,945080,"396 Blackwell Parks Suite 376
Ramosmouth, OR 84067"
65741,7.43,7,4,37648,1630953,"9477 David Courts
New Michaelstad, AS 51513-3648"
53066,6.75,8,3,19103,1009972,"72496 Davis Street
Port Daniel, NY 98546-2576"
71368,6.01,7,6,35377,1372807,"903 Owens Avenue Suite 924
Lake Lisaville, NH 80934-1465"
40753,5.51,7,4,41565,560599,"44981 Rachel Ports
Port Robert, AR 93456-0617"
64297,7.13,8,5,37563,1484654,"46929 Butler Springs Suite 977
Bakerstad, OH 04777"
50173,6.33,7,4,32764,940139,"59958 Austin Heights
Lake Julie, MS 90545-5499"
70565,6.72,7,2,37340,1354077,"4188 Shannon Divide Suite 008
Port Joseph, MT 37093"
67867,5.39,9,5,43123,1400961,"94209 Hamilton Crossroad
Newtonhaven, IA 49698"
77107,7.12,6,2,36215,1426832,"388 Diaz Tunnel
Coxberg, TN 50335"
74418,5.67,6,4,27089,1031737,"66754 Reed Village
Boyleshire, MT 92664"
58003,7.28,8,6,30249,1244249,"21205 Elliott Vista Apt. 083
Port Kathryn, MA 14562"
63217,6.98,5,2,31926,1070868,"21055 Carroll Ports Suite 218
South Joseph, IA 28239"
49740,4.75,7,4,25546,493350,"64092 Mcdowell Squares Apt. 321
Colonchester, AL 06000"
75361,5.55,8,3,23531,1228323,"28154 Jessica Neck
New Steven, AR 34931-0581"
62595,5.49,8,3,46459,1427027,"033 Lisa Highway Apt. 341
Deckerbury, PA 37661"
62213,7.35,8,6,40621,1504664,"0010 Gregory Loaf
South Ericfort, VA 34651-0718"
60611,4.02,6,4,49513,689156,"PSC 8596, Box 3570
APO AE 98699-4988"
82777,5.24,8,5,42583,1481171,"19322 Jason Stream
South Erikmouth, FL 73773-6900"
50716,6.44,8,5,35880,1092650,"57489 Jennifer Spring Suite 154
East Elizabeth, ID 65823-9817"
61906,5.69,7,6,36381,962582,"780 Clements Corners Suite 052
North Sharon, TN 24966-9986"
68247,3.91,7,3,24553,688479,"759 Alexander Cliffs
Port Bruce, VA 20003-6583"
85174,4.98,6,4,38773,1363106,"USCGC Paul
FPO AE 56892"
63343,5.00,6,2,25009,826328,"26725 Rodriguez Locks Apt. 364
North John, MO 97315-7256"
74022,5.90,8,4,36534,1434575,"PSC 8414, Box 7571
APO AP 04809"
78867,6.33,7,3,39817,1509423,"56299 Angela Center Suite 035
Thompsonstad, OK 51190"
71721,2.68,8,6,10705,395440,"92426 Bennett Islands
Clintonberg, PW 44484"
76076,6.21,8,6,46298,1765809,"148 Steven Port
Morganville, KY 04720-2788"
52569,7.15,7,2,38555,1135676,"4682 Brett Canyon Suite 969
Josephshire, WA 50894-5205"
69852,5.82,8,3,19560,1006228,"1233 Dave Burg
Simsfurt, MO 70012"
58069,5.44,6,3,29520,576387,"93524 Barton Plains
Haroldtown, MN 92953"
60134,4.26,8,3,39201,1044616,"76054 Brooks Oval
Kennethshire, IA 79803"
72968,6.02,7,4,49141,1765352,"37874 Hernandez Point
Paulberg, NH 37527"
63820,7.32,6,3,28737,1049632,"948 Jordan Parks Suite 211
East Shannonbury, MP 57202"
78701,6.93,7,4,35194,1456970,"50073 Karen Radial
South Lorimouth, MI 99290-5854"
62806,5.61,8,4,33499,1331375,"935 Heather Shore
Gonzalezmouth, MT 66865-3409"
71595,6.63,8,5,37271,1779875,"006 Matthew Cliff
Carlosfort, VA 53572"
85441,4.80,7,6,46302,1601153,"8518 Duffy Lights
Garnershire, PR 85489-2577"
86562,7.19,7,5,32621,1702529,"04612 Howell Lodge
Mortonchester, MD 16392"
74647,4.53,6,4,36679,1123765,"0168 Allison Stream Apt. 386
Port Amandaville, VI 47676-7237"
63686,5.94,9,3,18164,1042144,"USCGC Mckenzie
FPO AE 67107-3112"
60531,4.44,8,4,34043,869027,"4599 Smith Estate
Richardfurt, MT 90720"
74826,5.51,7,6,32640,1352994,"59827 Joyce Path
West Thomas, NJ 39644-7157"
71639,6.57,6,3,28995,945931,"81945 Adams Cliffs Suite 280
New Mason, DE 40217"
81439,5.81,7,5,37566,1653381,"66537 Bradley Road Suite 049
South Tanyaport, NJ 51929-5090"
85297,4.86,6,2,28320,1258958,"PSC 0855, Box 0799
APO AP 77305-9461"
64044,4.58,6,4,32941,724122,"23881 Paula Point Apt. 188
Blairtown, AS 70161-8820"
67828,5.02,9,5,34981,1067872,"920 Hernandez Vista
Randallstad, NM 54144-7957"
60028,5.12,6,3,36652,842236,"7891 Amber Springs Suite 295
East Jonathanstad, WV 87494-7507"
63700,5.38,8,6,38398,954154,"6804 Alexis Terrace Suite 131
Robertside, GA 20350"
74010,6.45,6,2,46239,1356691,"9936 Robinson Avenue Apt. 959
Joannton, MI 18340-1649"
67094,5.35,7,4,30023,1202993,"0555 Erin Crescent Suite 520
West Joshua, CT 50309-9080"
66715,6.93,8,6,53185,1502448,"Unit 5035 Box 2191
DPO AE 45785-6213"
72745,7.64,7,4,53001,1947338,"691 Vanessa Prairie
Santanamouth, SD 08884-3154"
79924,4.97,7,5,33828,1153517,"411 Hobbs Bypass
North Susantown, SC 22009-2061"
48511,6.41,5,3,31451,414165,"796 Newman Bypass
Walkerhaven, TN 71532"
50534,6.66,5,4,26627,723090,"10327 Lisa Via Apt. 970
Burnettshire, IL 42501-3262"
55544,6.79,8,5,40063,1193483,"9361 Stephen Stream
Port Meganfurt, AR 82577"
85466,5.59,5,3,38191,1380603,"91961 Barker Plain
Richardsonstad, AL 90756"
48736,5.54,6,2,19682,151527,"3426 Vicki Track
Lake Rebeccashire, TN 53858"
76389,5.59,7,2,36841,1114730,"PSC 1483, Box 6662
APO AP 78821-4369"
73279,5.90,8,3,13981,984421,"3465 Latoya Well
Nelsonmouth, MI 55741-4287"
64662,4.66,6,2,49457,875905,"3737 Hartman Rue
Reneestad, ID 69250-7718"
59390,5.66,7,4,28996,788428,"8460 Kathleen Mission Apt. 482
Port Amytown, KY 72016"
66065,6.66,7,4,44561,1444701,"054 Carter Crescent Suite 674
Glennport, WA 11140"
72488,5.64,8,4,41199,1450394,"974 Austin Loop Suite 256
Thorntonberg, NH 82286"
70794,4.61,6,3,19908,921321,"USNS Miller
FPO AE 14408"
78241,5.64,9,6,20548,1160146,"4841 Gonzales Cliff
Jessicaton, ME 01252-0631"
72753,6.10,8,6,24944,1222690,"USNS Davis
FPO AE 01516-7753"
78964,6.86,6,3,59975,2004396,"9461 Matthew Summit
North Kathleen, NC 35103"
49775,5.31,6,2,23557,454056,"7952 Hubbard Port Apt. 171
Scottstad, FL 50931-5306"
87768,5.05,7,2,45801,1698199,"USCGC Bowman
FPO AP 06884-6883"
65449,7.18,6,4,34828,1193107,"124 White Parks
Paulashire, NH 45632"
